trade_time,close,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,Residue
2022-10-17 10:13:00,3064.87,1.0932068920233413,-1.2947691952834763,0.7478000315420361,0.8221291512329777,2.164268051181911,-0.5617470094345377,-1.5023467513151745,-9.861210488530952,-6.436585060175442,63.9894737008113,3015.709780677948
2022-10-17 10:14:00,3066.61,-1.1695327031353338,1.9236552140616043,1.0926759774454338,0.8669906614445694,2.3228323589793707,-0.39737470938756664,-1.4728989336378564,-9.841311667551773,-6.42237454337474,64.00082385332264,3015.706514491834
2022-10-17 10:15:00,3066.15,1.7964619314129882,-2.17605181110496,1.4785605896906497,0.8245291599385329,2.4169275800827226,-0.23430934285527838,-1.4436825417790164,-9.820200664701598,-6.407486006829627,64.01200350978985,3015.703247596356
2022-10-17 10:16:00,3067.25,0.099192907724798,0.609783361963881,1.3381790202729245,0.7086259754023824,2.449940415829987,-0.07411280081006644,-1.414800021831555,-9.79787806004328,-6.3919234026007254,64.02301261415211,3015.6999799899395
2022-10-17 10:17:00,3065.15,-2.9713939818314192,2.29987642014051,0.5748085377147714,0.5411623244332361,2.429622391733784,0.08175323659311545,-1.3863562406724348,-9.774344750361971,-6.375690719112985,64.0338511103516,3015.696711671012
2022-10-17 10:18:00,3066.39,1.9980170089366132,-0.33892607907322786,-0.4807944784377212,0.34563997326878787,2.3628541909542635,0.23210302364137084,-1.358461478858684,-9.749601715542635,-6.358792025520296,64.04451894262871,3015.693442638003
2022-10-17 10:19:00,3066.23,4.902604618020208,-2.611618011716949,-1.1915576293068169,0.15296248627878933,2.2525762083466443,0.3759547260523988,-1.3312296352751951,-9.723650295882393,-6.34123141269531,64.05501605684213,3015.6901728893363
2022-10-17 10:20:00,3063.29,-4.1561229202045435,3.9759159841138176,-1.573905874728923,0.002702310347289371,2.101030287500302,0.5124179139347353,-1.30477754024801,-9.696492011491724,-6.323012973928911,64.06534240126585,3015.68690242344
2022-10-17 10:21:00,3062.85,1.2121768671013977,-1.5988751690835061,-1.7530816520621182,-0.07131923349068,1.9127727833403254,0.6406901591059445,-1.2792232537802601,-9.668128849491714,-6.3041408177211,64.0754979273376,3015.6836312387436
2022-10-17 10:22:00,3062.93,1.9287869074133912,-2.454142769907718,-1.5242901271223623,-0.06163803000187131,1.6931384902252522,0.7601662805347116,-1.2546800856504068,-9.638563474002773,-6.284619114575311,64.08548258941507,3015.6803593336717
2022-10-17 10:23:00,3064.05,-1.9115006613201777,1.7197463089878922,-0.7580150968112174,0.014425224132395881,1.446001108594033,0.870470452205316,-1.2312593740156834,-9.607798914129638,-6.264452099133384,64.09529634483725,3015.6770867066534
2022-10-17 10:24:00,3067.26,2.3488589663366426,-0.5122159879745039,0.3956588105527401,0.13120871867727457,1.1749359372832207,0.9713548717654629,-1.2090713046545591,-9.57583846669725,-6.243644061922933,64.10493916051833,3015.6738133561157
2022-10-17 10:25:00,3066.14,1.1472789082389736,-1.1676981486570281,1.1218921413929799,0.25986444884028087,0.8841168901577084,1.0627023521329773,-1.1882216427013417,-9.542685873768045,-6.222199361876932,64.11441100575729,3015.6705392804834
2022-10-17 10:26:00,3065.56,-4.382997728829631,4.1059204239177465,0.8260489254453467,0.37379464298691834,0.5789753485299441,1.1445585466385695,-1.1688086151234107,-9.50834547666859,-6.200122394937509,64.12371184985665,3015.6672644781843
2022-10-17 10:27:00,3064.76,3.174292897990049,-3.4771120458632776,0.13836975587037348,0.4456347819330741,0.2660290811675168,1.2171198946317692,-1.1509254126900417,-9.47282199993358,-6.177417562866227,64.13284166211241,3015.6639889476482
2022-10-17 10:28:00,3064.11,1.0121564512056278,-1.5247825840759666,-0.13629118029106307,0.44779726649257073,-0.04712025853643734,1.280597015322497,-1.134660132703212,-9.436120403710065,-6.1540892728341365,64.14180041182955,3015.660712687301
2022-10-17 10:29:00,3064.43,-1.4607231787563673,1.0561271674384645,0.3330556012288629,0.35744685665359843,-0.35067299530584717,1.335224538537033,-1.120093886409207,-9.39824590656937,-6.130141961132381,64.15058806874744,3015.6574356955675
2022-10-17 10:30:00,3065.04,-2.611571249754131,2.7001006185703242,0.7928951726417885,0.1703491304230009,-0.634219847304814,1.381163928347975,-1.107296220517198,-9.359204008167413,-6.105580099896778,64.15920460477832,3015.654157970879
2022-10-17 10:31:00,3064.51,3.8361634857388487,-3.80863105548921,0.7203211077965459,-0.09043153958285564,-0.888751059425347,1.4185300326187122,-1.0963210351936319,-9.319001271645083,-6.080408171162009,64.16764999467509,3015.650879511669
2022-10-17 10:32:00,3063.47,-0.810906733052619,0.5755391862949057,0.34777027737778343,-0.38788884024533793,-1.1061182644963719,1.4475764695466453,-1.087221416908629,-9.277644547272203,-6.054630664528168,64.17592421687604,3015.647600316408
2022-10-17 10:33:00,3063.43,1.9810555713691174,-1.4676566367340234,-0.08726667866795171,-0.6712205686416,-1.2785081979521484,1.4686885591006578,-1.0800464169504422,-9.235141179957672,-6.028252089015553,64.18402725386109,3015.6443203835884
2022-10-17 10:34:00,3063.26,-0.7057570184494961,1.9706276845829978,-0.7598381981116932,-0.8922787895338626,-1.4004718084660497,1.4823319621732696,-1.0748365379501943,-9.19149913657921,-6.0012769620925885,64.1919590926947,3015.6410397117324
2022-10-17 10:35:00,3063.46,0.3698350007086242,1.6793715799876494,-1.2424773678672076,-1.0120904765146037,-1.4691404332572395,1.4890703243014078,-1.0716098821033746,-9.146726963828044,-5.973709809244935,64.19971972843868,3015.637758299379
2022-10-17 10:36:00,3063.56,2.642298021372542,-0.6019749402235097,-1.2030250649964724,-1.0067739513286467,-1.4851544039689113,1.489608036852205,-1.070374831480013,-9.1008330114918,-5.9455551704153144,64.20730917061985,3015.63447614506
2022-10-17 10:37:00,3062.92,1.898190605473036,-1.2919875537596777,-0.6411179886571866,-0.8826286007489089,-1.451148053499876,1.4845418862314599,-1.0711282655995036,-9.053825119963252,-5.9168175934549705,64.2147274366636,3015.6311932473154
2022-10-17 10:38:00,3062.58,-2.8733121790997096,1.9724009482405889,0.16399584269318315,-0.6687900534765244,-1.371322220521209,1.4742161140044716,-1.0738600165420087,-9.00571095776326,-5.887501636847112,64.22197455463422,3015.6279096046774
2022-10-17 10:39:00,3064.21,-1.7767072368999048,1.5089013883954305,0.7161310988524717,-0.4081995712175431,-1.2500213375977567,1.4588780122609273,-1.07854811481192,-8.956498148188796,-5.8576118663830234,64.22905055990464,3015.6246252156857
2022-10-17 10:40:00,3063.75,1.2080209535274211,-2.534071806746947,0.8371930170793599,-0.14691283454871062,-1.0918438227816214,1.4388154019696633,-1.0851494683477847,-8.906194159015076,-5.827152850500136,64.23595549049139,3015.6213400788724
2022-10-17 10:41:00,3064.0,-0.913165377014551,-0.34344285498037647,0.5560220135246151,0.07134820776300016,-0.90119133368538,1.4142267418333296,-1.0936050316586488,-8.854806785330696,-5.796129165117509,64.2426893918822,3015.618054192784
2022-10-17 10:42:00,3064.07,0.44382436053904367,-1.775800947075714,0.2732211330031295,0.23378243156170836,-0.6835814925871835,1.385273176894196,-1.1038483078140384,-8.802344833901381,-5.764545395901456,64.24925231927661,3015.6147675560055
2022-10-17 10:43:00,3066.25,-1.3457671152591562,2.280021307902811,-0.19867118752852903,0.339305054638776,-0.44694653762310116,1.3519673486025678,-1.1158087347995487,-8.748818502406902,-5.732406131019814,64.25564433036321,3015.61148016713
2022-10-17 10:44:00,3067.15,0.09794101814435954,1.8345307853905384,-0.637274477292168,0.39522493947432524,-0.20130017448136897,1.3141836251425165,-1.1294087073182784,-8.694238558004288,-5.699715960240279,64.26186548441652,3015.608192024768
2022-10-17 10:45:00,3067.08,2.1765728630804353,-0.39463351412536646,-0.8564451313319601,0.41654924655221487,0.043036846532599995,1.2717605177040046,-1.1445641712000296,-8.63861615211747,-5.6664794743484075,64.26791584169099,3015.604903127563
2022-10-17 10:46:00,3065.87,-0.013891012928285304,0.021957328284417474,-0.5620999770391133,0.42365929173132455,0.27627480807436416,1.2245365473903222,-1.1611815675922268,-8.581963090395666,-5.632701268046119,64.27379546629712,3015.601613474224
2022-10-17 10:47:00,3066.99,-1.0312644619197886,1.2399497720302697,0.1174296681734839,0.4259670096828966,0.4896260855812404,1.1723014898724529,-1.1791597173415633,-8.524291395846722,-5.598385942514049,64.2795044287837,3015.598323063498
2022-10-17 10:48:00,3067.75,0.9648910939717422,-0.8006886601278709,0.7163331680881726,0.42567699632753253,0.6763783795360397,1.1148815893463493,-1.1983957676792787,-8.465613394362125,-5.563538100400538,64.28504280115875,3015.595031894141
2022-10-17 10:49:00,3067.91,1.520078028569738,-1.618250792107936,0.9762175315120264,0.4194722440431896,0.8311439188389471,1.052073238914288,-1.2187807837315223,-8.405941662023958,-5.528162344351929,64.29041065541833,3015.591739964919
2022-10-17 10:50:00,3068.52,-1.5690835529254121,2.126188427234496,0.8239411547431377,0.3981759194120825,0.9507594037990641,0.9837076404566477,-1.2401922411072808,-8.345288812752322,-5.4922632789919446,64.29560806554038,3015.5884472745915
2022-10-17 10:51:00,3068.65,0.20016470219734803,0.887480252773413,0.3792135655359684,0.356281575240712,1.0333056095814197,0.9097740323640278,-1.2624956461415462,-8.283667510031462,-5.455845516862302,64.30063511337642,3015.5851538219663
2022-10-17 10:52:00,3068.06,2.5605573534716317,-1.6048077335229867,-0.06009840330022746,0.2934754980807145,1.0787305846762647,0.830347695294786,-1.2855516462231897,-8.221091164598514,-5.418913672473123,64.30549188274539,3015.5818596058493
2022-10-17 10:53:00,3067.45,0.11136074431094259,0.38916517532667866,-0.1388923157410241,0.2146638348489202,1.0876506321369783,0.7455661341235079,-1.3092115217940201,-8.15757340539006,-5.381472360978361,64.3101784580951,3015.578564625061
2022-10-17 10:54:00,3066.52,-0.5669156220944085,0.05664190078002634,0.06742589528929191,0.12510685730890458,1.0621002424375356,0.6556418969973782,-1.3333109363355147,-8.09312783915015,-5.343526200043463,64.31469492633848,3015.575268878472
2022-10-17 10:55:00,3067.06,0.5502909591131597,-0.4579588786181807,0.17278228636493828,0.027618845308244624,1.0057954698393483,0.5609856196113857,-1.3576802881530152,-8.027767945469117,-5.30507980942746,64.31904137639826,3015.5719723650327
2022-10-17 10:56:00,3066.7,-2.221953759696088,2.3147657098377366,0.01691494469482675,-0.07703819649360688,0.9230036052063191,0.46220539741507644,-1.3821458666858104,-7.961507006282146,-5.266137814718783,64.3232179030106,3015.5686750837112
2022-10-17 10:57:00,3065.88,-0.8634631019613992,0.5852016795104221,-0.19333977483622286,-0.19146535672087234,0.8180936207207354,0.3599656250917438,-1.4065316330287434,-7.894357851655098,-5.226704842956605,64.32722460235145,3015.5653770334848
2022-10-17 10:58:00,3065.09,1.6614956574545925,-2.3935093266202396,-0.27183676002110807,-0.3064694624650216,0.6960171974856776,0.2549442288305711,-1.430662571121865,-7.826333226292888,-5.186785522857758,64.33106157220706,3015.562078213401
2022-10-17 10:59:00,3065.52,1.3588379138641535,-1.5604256899984985,-0.12710752379653026,-0.3970496046399671,0.5625968974240763,0.14783427609991276,-1.4543633906085531,-7.757445928076225,-5.146384489821767,64.33472891684394,3015.5587786227093
2022-10-17 11:00:00,3065.36,-2.1924182127638896,1.9346623527148308,-0.03003924860483042,-0.4387331382349852,0.42416648666848644,0.039326514723147965,-1.4774547356408094,-7.687708640797764,-5.105506381386121,64.3382267424082,3015.5554782609142
2022-10-17 11:01:00,3064.12,2.135641609493918,-3.343214914528323,-0.18503900218214325,-0.4177993732675581,0.2876529698724754,-0.06992379872110883,-1.4997597547686679,-7.617134183378726,-5.0641558369011115,64.34155515658396,3015.552177127797
2022-10-17 11:02:00,3063.32,-3.763444087212887,2.0696661363828666,-0.43610854043635455,-0.33419898203773696,0.15900064678739378,-0.179327209047402,-1.5211043463162617,-7.545735612600361,-5.022337496176344,64.34471426725389,3015.5488752234037
2022-10-17 11:03:00,3065.48,2.115531040956866,-1.5936567653795968,-0.4951839278898456,-0.1983867499220317,0.04165797071744369,-0.28833415958733083,-1.5413221496273382,-7.473525990321774,-4.980055999018429,64.34770418199686,3015.545572548075
2022-10-17 11:04:00,3066.11,1.625362088263338,-0.29786486628632325,-0.7272146548948423,-0.02648996466678452,-0.0621362674486299,-0.39634608395957693,-1.5602700601514075,-7.400518316168228,-4.93731598591771,64.3505250088506,3015.5422691023796
2022-10-17 11:05:00,3065.45,-2.2704762487686985,2.9166738570983872,-0.7917229826391019,0.1567512826040824,-0.1520359216674237,-0.5026722042591611,-1.5778118709776368,-7.326725556764948,-4.894122100088973,64.35317685839178,3015.538964887072
2022-10-17 11:06:00,3065.36,3.025839238739409,-3.033830573529721,-0.31028011947869377,0.31907156495462075,-0.22907979223327601,-0.6065902962061184,-1.5938095428847014,-7.252161238715515,-4.850478985421755,64.35565984169072,3015.5356599030856
2022-10-17 11:07:00,3064.81,-1.324739631924418,-0.3185803730490089,0.723947591617366,0.43301823163147984,-0.2952228811958661,-0.7073904805673652,-1.6081299115670433,-7.176839480311265,-4.806391285815071,64.35797406972958,3015.5323541514517
2022-10-17 11:08:00,3066.86,-1.9284286372752555,1.3704435136494473,1.6899676642012809,0.4793480256869065,-0.3527930679341046,-0.8044124566282391,-1.6206538984113552,-7.1007747848155915,-4.761863645156964,64.36011965334927,3015.529047633335
2022-10-17 11:09:00,3066.88,1.2918364383357408,-1.8672659050490539,1.79581477661713,0.44541748254335534,-0.4043208416960616,-0.8971701701285216,-1.631265840183259,-7.0239822863905985,-4.716900707343456,64.36209670337233,3015.5257403499227
2022-10-17 11:10:00,3066.93,-0.012787791084584988,0.49018911468001486,0.9253213458039341,0.3359477138013864,-0.4519644531753849,-0.985206112112682,-1.6398527740074418,-6.9464775606626565,-4.671507116268074,64.36390533055693,3015.5224323024686
2022-10-17 11:11:00,3065.65,0.11843638716285192,0.6719703685752915,-0.4884576501904935,0.16822555796600921,-0.49648009246610747,-1.068089729396184,-1.6463100943621276,-6.8682763693477344,-4.62568751581986,64.36554564538346,3015.519123492495
2022-10-17 11:12:00,3064.92,0.7674076500538369,0.6896189048285243,-1.6888929853421937,-0.028749992364526175,-0.537441363306795,-1.1453944428900495,-1.6505382923416836,-6.789394608607137,-4.579446549898326,64.3670177580725,3015.515813921796
2022-10-17 11:13:00,3064.18,1.9058607130769463,-0.7092989603814776,-1.9932759188956024,-0.21947800243330032,-0.5728159077435321,-1.2167386811929872,-1.6524414030138934,-6.709848348022573,-4.532788862394506,64.36832177856583,3015.5125035924348
2022-10-17 11:14:00,3064.12,-0.8207724944626761,1.367084453275523,-1.2770397672356595,-0.37856176350684484,-0.6003327324480161,-1.2817131540039346,-1.6519420939582068,-6.62965367374684,-4.485719097199935,64.36945781656338,3015.509192506723
2022-10-17 11:15:00,3064.41,-0.756484858061169,0.458154381773608,-0.07750433153126593,-0.49529804131416066,-0.6192376132551832,-1.3398635860238828,-1.6490039553665987,-6.548826746745497,-4.438241898209138,64.37042598149176,3015.5058806672414
2022-10-17 11:16:00,3063.7,2.7112315901792368,-4.6575493622828965,0.8553543602896926,-0.5615746989920372,-0.629086423603039,-1.390822513097477,-1.6436016691316306,-6.467383833395625,-4.390361909316142,64.37122638245197,3015.5025680768977
2022-10-17 11:17:00,3064.69,-1.8362610365578353,0.9140781763070467,0.730035071943831,-0.5621670896900978,-0.6294039400884391,-1.434257702610164,-1.6357121013690308,-6.38534147066857,-4.3420837744124805,64.37185912834195,3015.4992547388038
2022-10-17 11:18:00,3065.58,0.2792374256459029,0.2708173661577704,-0.04617103413207882,-0.4809858318539427,-0.6198678158942613,-1.4698516445921708,-1.6253147403880142,-6.302716571678601,-4.293412137395673,64.37232432793259,3015.4959406561984
2022-10-17 11:19:00,3066.78,3.7729684137772246,-1.8523519615435988,-0.5197174239338344,-0.3122465792790244,-0.6003104324747229,-1.497319613828799,-1.6123926030920375,-6.2195260797811756,-4.244351642154757,64.3726220899009,3015.49262583241
2022-10-17 11:20:00,3066.05,-2.297247312965308,2.8319980546210948,-0.2751396883189084,-0.05636366675354461,-0.5711791032904262,-1.51650261403529,-1.596934344002207,-6.135787186365438,-4.194906932587252,64.372752522721,3015.489310270977
2022-10-17 11:21:00,3065.86,0.22828889789110346,-0.978532820880421,0.3209656729918351,0.2673211553788154,-0.5338774888996831,-1.527335965162617,-1.5789393636783515,-6.051517145359077,-4.1450826525802045,64.37271573476075,3015.485993975538
2022-10-17 11:22:00,3065.83,-1.6461811155197426,0.1851721288541587,0.46163298239038864,0.6139918876269818,-0.49005485213499156,-1.529720529409624,-1.558412670943467,-5.9667331689578536,-4.094883446029634,64.37251183434462,3015.482676949779
2022-10-17 11:23:00,3068.49,1.523696598506903,-0.6509457435424255,0.26267888130114575,0.9292359376791451,-0.4415672745695838,-1.5234583499021106,-1.535373719754479,-5.8814525000650075,-4.044313956834556,64.3721409297677,3015.479359197413
2022-10-17 11:24:00,3068.56,-0.7599204627355587,1.364112666918718,0.150183109518588,1.1558803669139464,-0.39061390840628285,-1.5083491685935633,-1.509865103267322,-5.7956925229457035,-3.9933788288815166,64.37160312927912,3015.4760407221993
2022-10-17 11:25:00,3068.15,-0.5288597137499738,0.19848457561506402,0.3448283761535064,1.2490539525093725,-0.33944534434367796,-1.4841886898238996,-1.4819398247141717,-5.70947069460723,-3.942082706605143,64.37089854165922,3015.472721527907
2022-10-17 11:26:00,3068.7,0.7243452853852427,-0.8768372265926645,0.5443498445242304,1.1754297767112258,-0.2910288660937638,-1.4507988866248127,-1.4516541601168858,-5.6228044267457165,-3.8904302366174237,64.37002727782124,3015.469401618349
